application_number,filing_date,uspc_class,cpc4,inventor_name_first,inventor_name_middle,inventor_name_last,inventor_rank,inventor_region_code,inventor_country_code
13178722,08/07/11,706,G01M,bernhard,,lang,2,,DE
13181734,13/07/11,706,A61B,karsten,,sternickel,4,,DE
13184641,18/07/11,706,G06N,christof,,kaukewitsch,2,,DE
13184641,18/07/11,706,G06N,andreas,,joanni,1,,DE
13198394,04/08/11,706,G06Q,christian,,kayser,1,,DE
13207564,11/08/11,706,G06F,karlheinz,,glaser-seidnitzer,1,,DE
13207564,11/08/11,706,G06F,clemens,,otte,4,,DE
13207564,11/08/11,706,G06F,berthold,,kiefer,3,,DE
13207564,11/08/11,706,G06F,werner,,hauptmann,2,,DE
13209996,15/08/11,706,G06F,christoph,,heinz,2,,DE
13209996,15/08/11,706,G06F,jurgen,,kramer,3,,DE
13209996,15/08/11,706,G06F,michael,,cammert,1,,DE
13209996,15/08/11,706,G06F,tobias,,riemenschneider,4,,DE
13214097,19/08/11,706,G06N,christoph,,lingenfelder,1,,DE
13214097,19/08/11,706,G06N,michael,,wurst,3,,DE
13217389,25/08/11,706,G06N,jens,,seifert,4,,DE
13217389,25/08/11,706,G06N,yannick,,saillet,3,,DE
13217389,25/08/11,706,G06N,martin,,oberhofer,2,,DE
13217389,25/08/11,706,G06N,sebastian,,nelke,1,,DE
13229362,09/09/11,706,G06F,sigram,,schindler,1,,DE
13230562,12/09/11,706,G06F,volker,,bosch,1,,DE
13262476,30/09/11,706,G05B,michael,,pirker,1,,DE
13266928,28/10/11,706,G06F,sascha,,lehner,1,,DE
13278572,21/10/11,706,G06N,halldor,,janetzko,6,,DE
13278572,21/10/11,706,G06N,sabastian,,mittelstadt,5,,DE
13278572,21/10/11,706,G06N,walter,,hill,4,,DE
13278572,21/10/11,706,G06N,daniel,,keim,3,,DE
13284990,31/10/11,706,G06F,halldor,,janetzko,5,,DE
13284990,31/10/11,706,G06F,daniel,,keim,4,,DE
13287687,02/11/11,706,G06N,philip,,robinson,1,,DE
13296978,15/11/11,706,G06F,sieglinde,,kranz,2,,DE
13296978,15/11/11,706,G06F,horst,,eckardt,1,,DE
13296978,15/11/11,706,G06F,nikolaus,,regnat,3,,DE
13315041,08/12/11,706,G06N,daniel,,ritter,1,,DE
13315041,08/12/11,706,G06N,stephanie,,rupprich,2,,DE
13324546,13/12/11,706,H04W,qing,,zhou,1,,DE
13336083,23/12/11,706,G06N,florian,,hoffmann,1,,DE
13347253,10/01/12,706,G06N,karsten,,ehms,2,,DE
13347253,10/01/12,706,G06N,manfred,,langen,1,,DE
13347253,10/01/12,706,G06N,walter,christian,kammergruber,3,,DE
13360425,27/01/12,706,G06K,jan,,stadermann,1,,DE
13360425,27/01/12,706,G06K,denis,,jager,2,,DE
13384516,17/01/12,706,G06N,jonathan,,bradshaw,2,,DE
13416974,09/03/12,706,G06N,katja,,seidler,1,,DE
13416974,09/03/12,706,G06N,eric,,peukert,2,,DE
13417076,09/03/12,706,G06N,yannick,,saillet,2,,DE
13428850,23/03/12,706,G06N,robert,,heidasch,1,,DE
13444351,11/04/12,706,G06N,robert,,heidasch,1,,DE
13450555,19/04/12,706,G06Q,stefan,,richter,1,,DE
13450555,19/04/12,706,G06Q,stephan,,tieck,3,,DE
13450555,19/04/12,706,G06Q,stefan,,voss,4,,DE
13450555,19/04/12,706,G06Q,arnd,,schirrmann,2,,DE
13459797,30/04/12,706,G06N,martin,,reitz,5,,DE
13459797,30/04/12,706,G06N,dominik,,jall,2,,DE
13459797,30/04/12,706,G06F,alexander,,neef,4,,DE
13459797,30/04/12,706,G06F,gerd,,breiter,1,,DE
13459797,30/04/12,706,G06N,markus,,mueller,3,,DE
13459797,30/04/12,706,G06F,dominik,,jall,2,,DE
13459797,30/04/12,706,G06F,markus,,mueller,3,,DE
13459797,30/04/12,706,G06N,gerd,,breiter,1,,DE
13459797,30/04/12,706,G06N,alexander,,neef,4,,DE
13459797,30/04/12,706,G06F,martin,,reitz,5,,DE
13462693,02/05/12,706,G06N,matthias,,allgaier,1,,DE
13464699,04/05/12,706,G05B,damon,,kohler,5,,DE
13473134,16/05/12,706,G06N,heiner,,oberkampf,2,,DE
13473134,16/05/12,706,G06N,sonja,,zillner,1,,DE
13477526,22/05/12,706,G06F,carsten,,ziegler,1,,DE
13481215,25/05/12,706,G06N,volker,,tresp,4,,DE
13481215,25/05/12,706,G06N,xueyan,,jiang,2,,DE
13481215,25/05/12,706,G06N,yi,,huang,1,,DE
13481215,25/05/12,706,G06N,maximilian,,nickel,3,,DE
13489190,05/06/12,706,G06N,robert,,heidasch,1,,DE
13489226,05/06/12,706,G06N,michael,,neumann,2,,DE
13489226,05/06/12,706,G06N,stephan,,brand,4,,DE
13489226,05/06/12,706,G06N,christoph,,meinel,10,,DE
13489226,05/06/12,706,G06N,robert,,heidasch,1,,DE
13489226,05/06/12,706,G06N,klaus,,reichenberger,6,,DE
13489226,05/06/12,706,G06N,thomas,,pohl,9,,DE
13489226,05/06/12,706,G06N,nico,,licht,5,,DE
13489226,05/06/12,706,G06N,steffen,,moldaner,8,,DE
13489226,05/06/12,706,G06N,stefan,,scheidl,3,,DE
13489226,05/06/12,706,G06N,archim,,heimann,7,,DE
13490884,07/06/12,706,G05B,dieter,,eckardt,1,,DE
13494234,12/06/12,706,G05B,holger,,hackstein,4,,DE
13494234,12/06/12,706,G05B,leif,,wiebking,3,,DE
13495948,13/06/12,706,G06N,lars,,ickert,1,,DE
13498943,17/07/12,706,G06N,saverio,,niccolini,3,,DE
13498943,17/07/12,706,G06N,andrea,,di pietro,1,,DE
13498943,17/07/12,706,G06N,felipe,,huici,2,,DE
13501787,13/04/12,706,G06F,olaf,,zoellner,3,,DE
13501787,13/04/12,706,G06F,christoph,,klinkenberg,2,,DE
13501787,13/04/12,706,G06F,florian,,dorin,1,,DE
13507798,30/07/12,706,G06N,boris,,kaplan,1,,DE
13514044,05/06/12,706,G06N,toni,,bollinger,1,,DE
13540952,03/07/12,706,G06F,heiner,,oberkampf,1,,DE
13540952,03/07/12,706,G06F,sonja,,zillner,2,,DE
13546445,11/07/12,706,G06Q,benedikt,,schmidt,1,,DE
13546445,11/07/12,706,G06Q,johannes,,kastl,2,,DE
13546451,11/07/12,706,G06N,benedikt,,schmidt,1,,DE
13583057,06/09/12,706,G05B,steffen,,udluft,3,,DE
13583057,06/09/12,706,G05B,volkmar,,sterzing,2,,DE
13583057,06/09/12,706,G05B,siegmund,,dull,1,,DE
13595618,27/08/12,706,G06F,rainer,,gemulla,1,,DE
13602706,04/09/12,706,G06Q,vishal,,kapadia,1,,DE
13608543,10/09/12,706,G06N,sigram,,schindler,1,,DE
13611831,12/09/12,706,G06N,ramin,,assadollahi,1,,DE
13611831,12/09/12,706,G06N,stefan,,bordag,2,,DE
13623596,20/09/12,706,G06F,thomas,,pohl,9,,DE
13623596,20/09/12,706,G06F,michael,,neumann,3,,DE
13623596,20/09/12,706,G06F,stefan,,scheidl,2,,DE
13623596,20/09/12,706,G06F,robert,,heidasch,1,,DE
13623596,20/09/12,706,G06F,stephan,,brand,4,,DE
13623596,20/09/12,706,G06F,steffen,,moldaner,8,,DE
13623596,20/09/12,706,G06F,nico,,licht,5,,DE
13623596,20/09/12,706,G06F,archim,,heimann,7,,DE
13623596,20/09/12,706,G06F,klaus,,reichenberger,6,,DE
13624854,21/09/12,706,G06N,jan,,puzicha,1,,DE
13632943,01/10/12,706,G06F,dietrich,,wettschereck,2,,DE
13632943,01/10/12,706,G06F,jan,,puzicha,3,,DE
13632943,01/10/12,706,G06F,christian,,feuersanger,1,,DE
13636731,24/09/12,706,G06F,ralf,,otte,1,,DE
13640105,19/12/12,706,G06N,steffen,,udluft,2,,DE
13640105,19/12/12,706,G06N,hans-gerd,,brummel,4,,DE
13640105,19/12/12,706,G06N,volkmar,,sterzing,1,,DE
13640543,12/12/12,706,G06N,christoph,,tietz,2,,DE
13640543,12/12/12,706,G06N,ralph,,grothmann,1,,DE
13640543,12/12/12,706,G06N,hans-georg,,zimmermann,3,,DE
13642971,23/10/12,706,G05B,steffen,,lamparter,2,,DE
13642971,23/10/12,706,G05B,thomas,,hubauer,1,,DE
13643464,08/01/13,706,G06N,nico,,bannow,9,,DE
13643464,08/01/13,706,G06N,volker,,imhof,6,,DE
13643464,08/01/13,706,G06N,rene,,diener,10,,DE
13643464,08/01/13,706,G06N,ulrich,,schulmeister,8,,DE
13643464,08/01/13,706,G06N,axel,,aue,4,,DE
13643464,08/01/13,706,G06N,thomas,,kruse,5,,DE
13643464,08/01/13,706,G06N,heiner,,markert,3,,DE
13643464,08/01/13,706,G06N,holger,,ulmer,13,,DE
13643464,08/01/13,706,G06N,tobias,,lang,2,,DE
13643464,08/01/13,706,G06N,ernst,,kloppenburg,11,,DE
13643464,08/01/13,706,G06N,michael,,saetzler,12,,DE
13643464,08/01/13,706,G06N,thomas,,richardsen,7,,DE
13649081,10/10/12,706,G06Q,peter,,kaestel,1,,DE
13649916,11/10/12,706,G06N,philipp,,herzig,1,,DE
13649916,11/10/12,706,G06N,michael,,ameling,2,,DE
13650680,12/10/12,706,G06F,hardi,,hungar,1,,DE
13650680,12/10/12,706,G06F,tiziana,,margaria-steffen,3,,DE
13650680,12/10/12,706,G06F,bernhard,,steffen,2,,DE
13653086,16/10/12,706,G06F,michael,,neumann,3,,DE
13653086,16/10/12,706,G06F,klaus,,reichenberger,8,,DE
13653086,16/10/12,706,G06F,steffen,,moldaner,9,,DE
13653086,16/10/12,706,G06F,stefan,,scheidl,2,,DE
13653086,16/10/12,706,G06F,matthias,,kaiser,4,,DE
13653086,16/10/12,706,G06F,christian,,lahmer,5,,DE
13653086,16/10/12,706,G06F,robert,,heidasch,1,,DE
13653161,16/10/12,706,G06F,robert,,heidasch,1,,DE
13669585,06/11/12,706,G06F,holger,,dormann,2,,DE
13669585,06/11/12,706,G06F,sebastian,,fischer,1,,DE
13669591,06/11/12,706,G06F,holger,,dormann,2,,DE
13669591,06/11/12,706,G06F,sebastian,,fischer,1,,DE
13671535,07/11/12,706,G06F,unmesh,,sreedharan,1,,DE
13679227,16/11/12,706,G06N,kay uwe,,rehberg,1,,DE
13702218,05/12/12,706,G06N,hermann,,winner,2,,DE
13702218,05/12/12,706,G06N,sven,,bone,1,,DE
13702218,05/12/12,706,G06N,jan-christoph,,goos,4,,DE
13702218,05/12/12,706,G06N,fabian,,regh,5,,DE
13702218,05/12/12,706,G06N,stefan,,habenicht,3,,DE
13703156,29/05/14,706,G06N,hans-gerd,,brummel,3,,DE
13721391,20/12/12,706,G06N,carsten,,ziegler,1,,DE
13723699,21/12/12,706,G06N,michael,,wurst,4,,DE
13723699,21/12/12,706,G06N,christoph,,lingenfelder,1,,DE
13733405,03/01/13,706,G06N,jens,,lehmann,1,,DE
13733405,03/01/13,706,G01C,david,,sommer,2,,DE
13733405,03/01/13,706,G06N,david,,sommer,2,,DE
13733405,03/01/13,706,G01C,jens,,lehmann,1,,DE
13734961,05/01/13,706,G06N,ivo,jose garcia dos,santos,4,,DE
13734961,05/01/13,706,G06N,eldar,,akchurin,2,,DE
13734961,05/01/13,706,G06N,panos,,periorellis,1,,DE
13734961,05/01/13,706,G06N,olivier,,nano,5,,DE
13735064,07/01/13,706,G06N,martin,,butz,2,,DE
13735064,07/01/13,706,G06N,jan,,fritsch,1,,DE
13735064,07/01/13,706,G06N,andreas,,alin,3,,DE
13741995,15/01/13,706,G06N,mariusz,,debowski,2,,DE
13741995,15/01/13,706,G06N,stefan,,berndt,1,,DE
13743917,17/01/13,706,G06N,sigram,,schindler,1,,DE
13754291,30/01/13,706,G06N,siegmund,,dull,3,,DE
13754291,30/01/13,706,G06N,volkmar,,sterzing,5,,DE
13754291,30/01/13,706,G06N,dieter,,bogdoll,2,,DE
13770666,19/02/13,706,G06N,nancy,,yan,1,,DE
13777416,26/02/13,706,G06N,sigram,,schindler,1,,DE
13782493,01/03/13,706,G06N,ramana,,mohanbabu,3,,DE
13782493,01/03/13,706,G06N,harshavardhan,,jegadeesan,2,,DE
13782493,01/03/13,706,G06N,oliver,,kieselbach,1,,DE
13782526,01/03/13,706,G06N,bogdan,e,sacaleanu,3,,DE
13785132,05/03/13,706,G06N,christoph,,lingenfelder,1,,DE
13785132,05/03/13,706,G06N,michael,,wurst,4,,DE
13786207,05/03/13,706,G06F,joel,,uckelman,2,,DE
13786207,05/03/13,706,G06N,joel,,uckelman,2,,DE
13799983,13/03/13,706,G06N,sebastian,,jung,3,,DE
13799983,13/03/13,706,E21B,erik,,pennewitz,1,,DE
13799983,13/03/13,706,G06N,erik,,pennewitz,1,,DE
13799983,13/03/13,706,E21B,thomas,,kruspe,2,,DE
13799983,13/03/13,706,E21B,sebastian,,jung,3,,DE
13799983,13/03/13,706,G06N,thomas,,kruspe,2,,DE
13808060,11/03/13,706,G06N,guenter,,veit,1,,DE
13822473,12/03/13,706,G06N,jan-gregor,,fischer,1,,DE
13823997,05/06/13,706,G06N,lucas,,leidinger,2,,DE
13840497,15/03/13,706,G06Q,david,mark,newton,11,,DE
13843513,15/03/13,706,G06N,johnpaul,,burbank,1,,DE
13852137,28/03/13,706,G06N,dejan,,dimitrijevic,1,,DE
13853300,29/03/13,706,G06N,roland,johannes,opfer,4,,DE
13859526,09/04/13,706,G06F,thomas,,schaeck,3,,DE
13859526,09/04/13,706,G06N,thomas,,schaeck,3,,DE
13876195,20/08/13,706,B61L,frank,,popp,3,,DE
13876195,20/08/13,706,B61L,ekkehard,,toensing,4,,DE
13876745,07/06/13,706,G06N,caroline,,ussat,2,,DE
13876745,07/06/13,706,G06N,andreas,,landau,1,,DE
13887642,06/05/13,706,G06N,stephan,,grimm,2,,DE
13887642,06/05/13,706,G06N,michael,,watzke,3,,DE
13887642,06/05/13,706,G06N,falco,riccardo,cescolini,1,,DE
13914607,10/06/13,706,G06N,olivier,,chappelle,3,,DE
13923630,21/06/13,706,G06Q,sigram,,schindler,1,,DE
13925751,24/06/13,706,G06F,jean-pascal,,schwinn,1,,DE
13925751,24/06/13,706,G06N,sanja,,uzelac,2,,DE
13925751,24/06/13,706,G06N,jean-pascal,,schwinn,1,,DE
13925751,24/06/13,706,G06F,sanja,,uzelac,2,,DE
13940629,12/07/13,706,G06Q,david,cheng,hu,1,,DE
13940629,12/07/13,706,G06Q,james,,tarver,4,,DE
13940629,12/07/13,706,G06Q,charles,,nelson,2,,DE
13940629,12/07/13,706,G06Q,tim,,landvoigt,3,,DE
13940629,12/07/13,706,G06Q,claribel,,wang,5,,DE
13952501,26/07/13,706,G06F,dietrich,,wettschereck,2,,DE
13952501,26/07/13,706,G06F,christian,,feuersanger,1,,DE
13952501,26/07/13,706,G06F,jan,,puzicha,3,,DE
13959923,06/08/13,706,G06N,edwin,,becker,2,,DE
13959923,06/08/13,706,G06N,horst,,gohlich,3,,DE
13959923,06/08/13,706,G06N,johann,,losl,1,,DE
13983730,05/08/13,706,G06N,georg,,koenig,1,,DE
13992799,10/07/13,706,G06N,steffen,,udluft,3,,DE
13992799,10/07/13,706,G06N,siegmund,,dull,1,,DE
13992799,10/07/13,706,G06N,alexander,,hans,2,,DE
14029270,17/09/13,706,G06F,sonja,,zillner,1,,DE
14029270,17/09/13,706,G06F,heiner,,oberkampf,2,,DE
14029270,17/09/13,706,G06F,peter,,rosina,3,,DE
14029270,17/09/13,706,G06F,thomas,,driessen,5,,DE
14029270,17/09/13,706,G06F,melanie,,langermeier,4,,DE
14029408,17/09/13,706,G06N,bogdan,e,sacaleanu,3,,DE
14029883,18/09/13,706,G06N,markus,,dobler,1,,DE
14057992,18/10/13,706,G06Q,kedar,,shiroor,7,,DE
14057992,18/10/13,706,G06Q,praveen,,kalla,5,,DE
14057992,18/10/13,706,G06N,kedar,,shiroor,7,,DE
14057992,18/10/13,706,G06N,jean-francois,desjeans,gauthier,6,,DE
14057992,18/10/13,706,G06Q,niyanth,,kudumula,3,,DE
14057992,18/10/13,706,G06N,karan,,sood,9,,DE
14057992,18/10/13,706,G06Q,venkitesh,,subramanian,1,,DE
14057992,18/10/13,706,G06N,venkitesh,,subramanian,1,,DE
14057992,18/10/13,706,G06Q,prerna,,makanawala,2,,DE
14057992,18/10/13,706,G06Q,karan,,sood,9,,DE
14057992,18/10/13,706,G06N,niyanth,,kudumula,3,,DE
14057992,18/10/13,706,G06N,praveen,,kalla,5,,DE
14057992,18/10/13,706,G06Q,abhijit,,mitra,8,,DE
14057992,18/10/13,706,G06N,prerna,,makanawala,2,,DE
14057992,18/10/13,706,G06Q,preeta,,kulavil,4,,DE
14057992,18/10/13,706,G06N,preeta,,kulavil,4,,DE
14057992,18/10/13,706,G06Q,jean-francois,desjeans,gauthier,6,,DE
14057992,18/10/13,706,G06N,abhijit,,mitra,8,,DE
14061627,23/10/13,706,G06F,harish,kumar,lingappa,1,,DE
14061627,23/10/13,706,G06N,harish,kumar,lingappa,1,,DE
14062604,24/10/13,706,G06F,martin,,fischer,1,,DE
14089145,25/11/13,706,G06N,mike,,gerdes,2,,DE
14089145,25/11/13,706,G06N,bernhard,,randerath,1,,DE
14089145,25/11/13,706,G06N,dieter,,scholz,3,,DE
14096481,04/12/13,706,H04L,mark,,usher,4,,DE
14096481,04/12/13,706,G06N,mark,,keinhoerster,3,,DE
14096481,04/12/13,706,H04L,ralf,,iffert,2,,DE
14096481,04/12/13,706,H04L,dirk,,harz,1,,DE
14096481,04/12/13,706,G06N,dirk,,harz,1,,DE
14096481,04/12/13,706,G06N,ralf,,iffert,2,,DE
14096481,04/12/13,706,H04L,mark,,keinhoerster,3,,DE
14096481,04/12/13,706,G06N,mark,,usher,4,,DE
14098706,06/12/13,706,G06F,vidur,shailendra,bhatnagar,1,,DE
14111092,13/11/13,706,G01M,thomas,,winsel,4,,DE
14111275,23/12/13,706,G06N,martin,,hirsch,2,,DE
14111275,23/12/13,706,G06N,albrecht,,von mueller,1,,DE
14133732,19/12/13,706,G06N,roland,,klinnert,1,,DE
14133732,19/12/13,706,G06N,michael,,dambier,3,,DE
14138135,23/12/13,706,G06Q,raghavendra,,deshpande,1,,DE
14138135,23/12/13,706,G06N,raghavendra,,deshpande,1,,DE
14165225,27/01/14,706,G06Q,sigram,,schindler,1,,DE
14232315,13/01/14,706,G06N,steffen,,lamparter,2,,DE
14232315,13/01/14,706,G06N,thomas,,hubauer,1,,DE
14239313,18/03/14,706,G06N,kai,,heesche,3,,DE
14239313,18/03/14,706,G06N,jochen,,cleve,1,,DE
14239313,18/03/14,706,G06N,hans-georg,,zimmermann,5,,DE
14239313,18/03/14,706,G06N,ralph,,grothmann,2,,DE
14239313,18/03/14,706,G06N,christoph,,tietz,4,,DE
14244226,03/04/14,706,G06N,thomas,,kummer,1,,DE
14244226,03/04/14,706,G06F,thomas,,kummer,1,,DE
14244226,03/04/14,706,G06N,markus,,brueck,2,,DE
14244226,03/04/14,706,G06F,markus,,brueck,2,,DE
14247121,07/04/14,706,G06N,heiner,,markert,1,DE,DE
14247121,07/04/14,706,G06N,rene,,diener,2,,DE
14247121,07/04/14,706,G06N,heiner,,markert,1,,DE
14247121,07/04/14,706,G06N,ernst,,kloppenburg,3,,DE
14247121,07/04/14,706,G06N,ernst,,kloppenburg,3,DE,DE
14247121,07/04/14,706,G06N,michael,,hanselmann,5,DE,DE
14247121,07/04/14,706,G06N,michael,,hanselmann,5,,DE
14247121,07/04/14,706,G06N,rene,,diener,2,DE,DE
14247520,08/04/14,706,G06N,michael,,hanselmann,2,,DE
14247520,08/04/14,706,G06N,heiner,,markert,1,,DE
14247623,08/04/14,706,G06F,volker,,imhof,3,,DE
14247623,08/04/14,706,G06F,heiner,,markert,2,,DE
14247623,08/04/14,706,G06F,michael,,hanselmann,6,,DE
14247623,08/04/14,706,G06F,the duy,,nguyen-tuong,1,,DE
14247623,08/04/14,706,G06F,ernst,,kloppenburg,4,,DE
14248573,09/04/14,706,G06N,ronald,,remy,2,,DE
14248573,09/04/14,706,G06N,benoit,,budiscak,1,,DE
14258740,22/04/14,706,G06N,siegmund,,dull,1,,DE
14258740,22/04/14,706,G06N,steffen,,udluft,4,,DE
14258740,22/04/14,706,G05B,steffen,,udluft,4,,DE
14258740,22/04/14,706,G05B,siegmund,,dull,1,,DE
14258740,22/04/14,706,G05B,sigurd,,spieckermann,3,,DE
14258740,22/04/14,706,G06N,sigurd,,spieckermann,3,,DE
14273551,09/05/14,706,G06N,ting,,wang,1,,DE
14286030,23/05/14,706,G06N,tobias,,lang,1,,DE
14286030,23/05/14,706,G06N,michael,,hanselmann,3,,DE
14286030,23/05/14,706,G06N,heiner,,markert,2,DE,DE
14286030,23/05/14,706,G06N,tobias,,lang,1,DE,DE
14286030,23/05/14,706,G06N,michael,,hanselmann,3,DE,DE
14286030,23/05/14,706,G06N,heiner,,markert,2,,DE
14293252,02/06/14,706,G06N,paul,,pallath,1,,DE
14294825,03/06/14,706,G06Q,sigram,,schindler,1,,DE
14303435,12/06/14,706,G06N,michael,,neumann,3,,DE
14303435,12/06/14,706,G06N,steffen,,moldaner,10,,DE
14303435,12/06/14,706,G06N,stefan,,scheidl,2,,DE
14303435,12/06/14,706,G06N,klaus,,reichenberger,8,,DE
14303435,12/06/14,706,G06N,thomas,,pohl,11,,DE
14303435,12/06/14,706,G06N,robert,,heidasch,1,,DE
14303435,12/06/14,706,G06N,matthias,,kaiser,4,,DE
14303435,12/06/14,706,G06N,archim,,heimann,9,,DE
14303435,12/06/14,706,G06N,christian,,lahmer,5,,DE
14309641,19/06/14,706,G05B,siegmund,,dull,3,,DE
14309641,19/06/14,706,G05B,steffen,,udluft,5,,DE
14309641,19/06/14,706,G05B,clemens,,otte,2,,DE
14309641,19/06/14,706,G05B,michael,,muller,4,,DE
14310817,20/06/14,706,G06F,thomas,,ruf,2,,DE
14310817,20/06/14,706,G06F,renate,,wendlik,3,,DE
14310817,20/06/14,706,G06F,bernhard,,fischer-wuenschel,1,,DE
14323451,03/07/14,706,G06N,timothy,,molter,2,,DE
14326110,08/07/14,706,G06N,jens,,schreiter,3,,DE
14326110,08/07/14,706,G06N,heiner,,markert,2,,DE
14326110,08/07/14,706,G06N,michael,,hanselmann,4,,DE
14326110,08/07/14,706,G06N,the duy,,nguyen-tuong,1,,DE
14339994,24/07/14,706,G06N,cedric philippe charles,jean ghislain,archambeau,2,,DE
14341525,25/07/14,706,G06N,yu,,cheng,1,,DE
14341525,25/07/14,706,G06N,wen-syan,,li,3,,DE
14341525,25/07/14,706,G06N,xingtian,,shi,2,,DE
14353056,07/06/14,706,G06N,mikhail,,roshchin,1,,DE
14353056,07/06/14,706,G06N,holger,,stender,2,,DE
14368684,25/06/14,706,G06N,michael,,scheuering,3,,DE
14368684,25/06/14,706,G06N,ute,,feuerlein,2,,DE
14368684,25/06/14,706,G06N,hans-christoph,,becker,1,,DE
14400920,13/11/14,706,G06N,klaus,,kemper,3,,DE
14400920,13/11/14,706,G06N,gerhard,,doeding,1,,DE
14400920,13/11/14,706,G06N,laszlo,,german,2,,DE
14415586,18/01/15,706,G06N,michael,,kaisser,1,,DE
14419072,02/02/15,706,G06N,jochen,,mersmann,2,,DE
14419072,02/02/15,706,G06N,petra,,ritter,4,,DE
14425251,02/03/15,706,G06N,ulf,,bartholomaus,1,,DE
14426682,06/03/15,706,B60W,thomas,,rothermel,1,,DE
14426682,06/03/15,706,G06N,thomas,,rothermel,1,,DE
14436619,17/04/15,706,G06N,andre,,barroso,4,,DE
14438533,24/04/15,706,G06N,omar,enrique,perez ratmiroff,2,,DE
14438533,24/04/15,706,G06N,mikhail,,roshchin,3,,DE
14438533,24/04/15,706,G06N,hans-gerd,,brummel,1,,DE
14446431,30/07/14,706,G06N,felix,,weninger,3,,DE
14451478,05/08/14,706,G06N,jorn,,rickert,1,,DE
14454084,07/08/14,706,A61M,janosch,,henze,2,,DE
14454084,07/08/14,706,A61M,richard,,atallah,1,,DE
14454084,07/08/14,706,A61M,christof,,strohhoefer,3,,DE
14455682,08/08/14,706,G06F,carsten,,ziegler,1,,DE
14460668,15/08/14,706,G06N,timothy,,molter,2,,DE
14460979,15/08/14,706,G06N,ronald,,kates,1,,DE
14460979,15/08/14,706,G06N,heidrun,,belzner,2,,DE
14478123,05/09/14,706,G06Q,raffaello,,lepratti,4,,DE
14478123,05/09/14,706,G06Q,thomas,,hubauer,2,,DE
14478123,05/09/14,706,G06Q,steffen,,lamparter,3,,DE
14478123,05/09/14,706,G06N,thomas,,hubauer,2,,DE
14478123,05/09/14,706,G06N,raffaello,,lepratti,4,,DE
14478123,05/09/14,706,G06N,ralf,,hansen,1,,DE
14478123,05/09/14,706,G06N,steffen,,lamparter,3,,DE
14478123,05/09/14,706,G06Q,ralf,,hansen,1,,DE
14489449,17/09/14,706,G06N,ralf,,herbrich,3,,DE
14489449,17/09/14,706,G06N,michael,,brueckner,2,,DE
14489858,18/09/14,706,G06N,william,,powell,3,,DE
14489858,18/09/14,706,G06N,francesco,,rossetto,2,,DE
14489858,18/09/14,706,G06N,andrei,,bechet,1,,DE
14491594,19/09/14,706,G06Q,amith,manoharan,chithambaram,7,,DE
14491594,19/09/14,706,G06N,ryan,,currier,2,,DE
14491594,19/09/14,706,G06N,devasena,,rajamohan,6,,DE
14491594,19/09/14,706,G06N,amith,manoharan,chithambaram,7,,DE
14491594,19/09/14,706,G06N,kiran,,karadi,9,,DE
14491594,19/09/14,706,G06N,terence,,chesire,8,,DE
14491594,19/09/14,706,G06Q,devasena,,rajamohan,6,,DE
14491594,19/09/14,706,G06Q,terence,,chesire,8,,DE
14491594,19/09/14,706,G06N,gabriele,,bodda,1,,DE
14491594,19/09/14,706,G06Q,gabriele,,bodda,1,,DE
14491594,19/09/14,706,G06Q,ryan,,currier,2,,DE
14491594,19/09/14,706,G06Q,venkitesh,,subramanian,3,,DE
14491594,19/09/14,706,G06N,venkitesh,,subramanian,3,,DE
14491594,19/09/14,706,G06Q,prerna,,makanawala,4,,DE
14491594,19/09/14,706,G06Q,kiran,,karadi,9,,DE
14491594,19/09/14,706,G06N,rei,,kasai,5,,DE
14491594,19/09/14,706,G06Q,rei,,kasai,5,,DE
14491594,19/09/14,706,G06N,prerna,,makanawala,4,,DE
14497044,25/09/14,706,G06F,thomas,,schaeck,3,,DE
14530418,31/10/14,706,G06N,archim,,heimann,2,,DE
14530418,31/10/14,706,G06N,thomas,,pohl,5,,DE
14530418,31/10/14,706,G06N,steffen,,moldaner,8,,DE
14530418,31/10/14,706,G06N,stephan,,brand,7,,DE
14530418,31/10/14,706,G06N,stefan,,scheidl,6,,DE
14530418,31/10/14,706,G06N,nico,,licht,3,,DE
14530418,31/10/14,706,G06N,klaus,,reichenberger,4,,DE
14530418,31/10/14,706,G06N,robert,,heidasch,1,,DE
14568505,12/12/14,706,G06N,yorck,raul,hernandez,1,,DE
14568505,12/12/14,706,G06N,gunnar,,eisenberg,2,,DE
14590453,06/01/15,706,G06N,matthias,,allgaier,1,,DE
14615869,06/02/15,706,G06Q,sigram,,schindler,1,,DE
14661101,18/03/15,706,G06N,giulio,,trigila,3,,DE
14666848,24/03/15,706,G06N,stefan,,uhlich,5,,DE
14666848,24/03/15,706,G06N,thomas,,kemp,4,,DE
14666848,24/03/15,706,G06F,franck,,giron,3,,DE
14666848,24/03/15,706,G06N,fabien,,cardinaux,1,,DE
14666848,24/03/15,706,G06N,michael,,enenkl,2,,DE
14666848,24/03/15,706,G06F,fabien,,cardinaux,1,,DE
14666848,24/03/15,706,G06F,thomas,,kemp,4,,DE
14666848,24/03/15,706,G06N,franck,,giron,3,,DE
14666848,24/03/15,706,G06F,stefan,,uhlich,5,,DE
14666848,24/03/15,706,G06F,michael,,enenkl,2,,DE
14704394,05/05/15,706,G06N,tim,,molter,2,,DE
