application_number,filing_date,uspc_class,cpc4,inventor_name_first,inventor_name_middle,inventor_name_last,inventor_rank,inventor_region_code,inventor_country_code
10423678,2003-04-24,706,G06Q,michael,l,heytens,1,TX,US
10600991,2003-06-19,706,G01V,dingding,,chen,1,TX,US
10600991,2003-06-19,706,G01V,robert,w,strickland,4,TX,US
10600991,2003-06-19,706,G01V,gulamabbas,a,merchant,3,TX,US
10600991,2003-06-19,706,G01V,luis,e,san martin,2,TX,US
10634490,2003-08-05,706,G06N,chandler,l,burgess,3,TX,US
10634490,2003-08-05,706,G06N,p,nick,lawrence,1,TX,US
10634490,2003-08-05,706,G06N,douglas,j,matzke,2,TX,US
10648855,2003-08-26,706,G06K,paul,,rudolf,1,TX,US
10675075,2003-09-30,706,G06Q,brent,dalmas,nelson,1,TX,US
10675075,2003-09-30,706,G06Q,gregory,dale,mcgee,2,TX,US
10690119,2003-10-21,706,G06F,natarajan,kurian,seshan,3,TX,US
10690119,2003-10-21,706,G06F,kyle,,castille,2,TX,US
10690119,2003-10-21,706,G06F,clayton,,gibbs,1,TX,US
10811403,2004-03-26,706,G06N,syed,,hamid,2,TX,US
10811403,2004-03-26,706,G06N,harry,d,smith,3,TX,US
10811403,2004-03-26,706,G06N,dingding,,chen,1,TX,US
10907417,2005-03-31,706,G06N,francisco,j,ayala,1,TX,US
10908896,2005-05-31,706,G06N,navid,,sadeghi,3,TX,US
10908896,2005-05-31,706,G06N,sarmad,,sadeghi,1,TX,US
10908896,2005-05-31,706,G06N,afsaneh,,barzi,2,TX,US
10912699,2004-08-05,706,G06N,david,,franke,1,TX,US
10950622,2004-09-28,706,G06Q,sharon,e,love,2,TX,US
10950809,2004-09-28,706,G06Q,sharon,e,love,2,TX,US
10950815,2004-09-28,706,G06Q,sharon,e,love,2,TX,US
11149154,2005-06-10,706,G06Q,raymond,f,ratcliff,1,TX,US
11160555,2005-06-28,706,G06Q,aurelio,,elias,1,TX,US
11198649,2005-08-05,706,G06N,eric,,maginniss,2,TX,US
11198649,2005-08-05,706,G06N,brandon,,stewart,3,TX,US
11198649,2005-08-05,706,G06N,clayton,,duvall,1,TX,US
11224728,2005-09-12,706,G06F,gregg,a,bouchard,3,TX,US
11224728,2005-09-12,706,G06F,david,a,carlson,2,TX,US
11251580,2005-10-14,706,G06F,risto,,miikkulainen,1,TX,US
11251580,2005-10-14,706,G06F,michael,d,dahlin,2,TX,US
11251580,2005-10-14,706,G06F,randolph,p,lipscher,3,TX,US
11267812,2005-11-04,706,G06N,mark,,gerules,3,TX,US
11267812,2005-11-04,706,G06N,eric,jon,hartman,1,TX,US
11267812,2005-11-04,706,G06N,stephen,,piche,2,TX,US
11319536,2005-12-29,706,G06N,mohammad,,jamshidi,2,TX,US
11363421,2006-02-27,706,G06N,scott,d,kidd,1,TX,US
11363421,2006-02-27,706,G06N,darrin,a,smith,2,TX,US
11396486,2006-04-03,706,G06N,mark,,gerules,3,TX,US
11396486,2006-04-03,706,G06N,eric,jon,hartman,1,TX,US
11396486,2006-04-03,706,G06N,stephen,,piche,2,TX,US
11419317,2006-05-19,706,G09B,david,,rowland,3,TX,US
11419317,2006-05-19,706,G09B,douglas,,drane,1,TX,US
11419317,2006-05-19,706,G09B,paula,,fracasso,2,TX,US
11419324,2006-05-19,706,G06F,paula,,fracasso,2,TX,US
11419324,2006-05-19,706,G06F,douglas,,drane,1,TX,US
11419324,2006-05-19,706,G06F,david,,rowland,3,TX,US
11419547,2006-05-22,706,G06N,steven,dennis,flinn,1,TX,US
11419547,2006-05-22,706,G06N,naomi,felina,moneypenny,2,TX,US
11419554,2006-05-22,706,G06N,steven,dennis,flinn,1,TX,US
11419554,2006-05-22,706,G06N,naomi,felina,moneypenny,2,TX,US
11419563,2006-05-22,706,G06Q,naomi,felina,moneypenny,2,TX,US
11419563,2006-05-22,706,G06Q,steven,dennis,flinn,1,TX,US
11419604,2006-05-22,706,G06N,steven,dennis,flinn,1,TX,US
11419604,2006-05-22,706,G06N,naomi,felina,moneypenny,2,TX,US
11425688,2006-06-21,706,G06N,thomas,a,visel,1,TX,US
11432121,2006-05-11,706,G06F,daniel,,neisch,3,TX,US
11465036,2006-08-16,706,G05B,kim,o,van camp,1,TX,US
11465036,2006-08-16,706,G05B,trevor,duncan,schleiss,2,TX,US
11507897,2006-08-22,706,G01V,kurt,m,strack,1,TX,US
11516954,2006-09-07,706,G06Q,richard,a,hennessy,2,TX,US
11520395,2006-09-13,706,G06Q,stacy,l,janak,2,TX,US
11534937,2006-09-25,706,G06Q,raymond,f,ratcliff,1,TX,US
11542397,2006-10-03,706,G06Q,john,baxter,rollins,4,TX,US
11542397,2006-10-03,706,G06Q,richard,a,hennessy,2,TX,US
11550714,2006-10-18,706,G06N,gary,f,parks,5,TX,US
11550714,2006-10-18,706,G06N,michael,david,hall,2,TX,US
11550714,2006-10-18,706,G06N,balasubrahmanyam,,gattu,3,TX,US
11550714,2006-10-18,706,G06N,kong,p,bhat,4,TX,US
11550714,2006-10-18,706,G06N,anil,k,kandregula,1,TX,US
11552489,2006-10-24,706,G06Q,steven,dennis,flinn,1,TX,US
11552489,2006-10-24,706,G06Q,naomi,felina,moneypenny,2,TX,US
11553526,2006-10-27,706,G06Q,richard,a,hennessy,2,TX,US
11555583,2006-11-01,706,G06F,tom,yitao,ren,1,TX,US
11557584,2006-11-08,706,H04L,thayne,richard,coffman,1,TX,US
11557584,2006-11-08,706,H04L,braxton,eastham,thomason,2,TX,US
11600957,2006-11-16,706,G06N,jerry,w,yancey,1,TX,US
11614424,2006-12-21,706,H04L,steven,d,bromley,2,TX,US
11619317,2007-01-03,706,G06F,chris,,aniszczyk,1,TX,US
11619317,2007-01-03,706,G06F,borna,,safabakhsh,2,TX,US
11619317,2007-01-03,706,G06F,pierre,f,padovani,3,TX,US
11631666,2007-01-05,706,G01V,alex,,woronow,1,TX,US
11631666,2007-01-05,706,G01V,karen,m,love,2,TX,US
11631740,2007-01-05,706,G01V,karen,m,love,3,TX,US
11631740,2007-01-05,706,G01V,william,a,heins,2,TX,US
11631740,2007-01-05,706,G01V,suzanne,,kairo,1,TX,US
11644227,2006-12-22,706,G06N,david,jack,sandell,2,TX,US
11644227,2006-12-22,706,G06N,bohumil,vaclav,kral,1,TX,US
11645190,2006-12-22,706,G06F,john,p,patoskie,1,TX,US
11645191,2006-12-22,706,G06N,robert,r,hauser,1,TX,US
11645192,2006-12-22,706,G06N,john,p,patoskie,1,TX,US
11645193,2006-12-22,706,G06N,robert,r,hauser,1,TX,US
11645198,2006-12-22,706,,john,p,patoskie,2,TX,US
11645198,2006-12-22,706,,thomas,t,wheeler,1,TX,US
11645291,2006-12-22,706,H04L,robert,r,hauser,1,TX,US
11645292,2006-12-22,706,G06N,robert,r,hauser,1,TX,US
11645300,2006-12-22,706,G06N,robert,r,hauser,1,TX,US
11645301,2006-12-22,706,G06N,robert,r,hauser,1,TX,US
11645302,2006-12-22,706,G06N,robert,r,hauser,1,TX,US
11645303,2006-12-22,706,G06N,robert,r,hauser,1,TX,US
11645306,2006-12-22,706,G06N,robert,r,hauser,1,TX,US
11670959,2007-02-02,706,G06K,lukas,k,womack,3,TX,US
11670959,2007-02-02,706,G06K,matthew,,fettig,4,TX,US
11670959,2007-02-02,706,G06K,gene,p,hamilton,5,TX,US
11670959,2007-02-02,706,G06K,thomas,a,visel,1,TX,US
11670959,2007-02-02,706,G06K,vijay,,davar,2,TX,US
11678965,2007-02-26,706,G06F,richard,a,hennessy,2,TX,US
11678976,2007-02-26,706,G06F,richard,a,hennessy,2,TX,US
11679085,2007-02-26,706,G06F,mark,,berger,1,TX,US
11679085,2007-02-26,706,G06F,helen,francis,berger,2,TX,US
11685587,2007-03-13,706,G06N,steven,dennis,flinn,1,TX,US
11685587,2007-03-13,706,G06N,naomi,felina,moneypenny,2,TX,US
11685605,2007-03-13,706,G06N,naomi,felina,moneypenny,2,TX,US
11685605,2007-03-13,706,G06N,steven,dennis,flinn,1,TX,US
11690823,2007-03-24,706,G06N,naomi,felina,moneypenny,2,TX,US
11690823,2007-03-24,706,G06N,steven,dennis,flinn,1,TX,US
11695247,2007-04-02,706,G06F,shawn,ap,smith,1,TX,US
11697721,2007-04-07,706,G06N,vijay,,davar,2,TX,US
11697721,2007-04-07,706,G06N,matthew,,fettig,4,TX,US
11697721,2007-04-07,706,G06N,thomas,a,visel,1,TX,US
11697721,2007-04-07,706,G06N,gene,p,hamilton,5,TX,US
11697721,2007-04-07,706,G06N,lukas,k,womack,3,TX,US
11734079,2007-04-11,706,G06Q,richard,a,hennessy,2,TX,US
11736065,2007-04-17,706,G06Q,boryana,,dimova,2,TX,US
11736065,2007-04-17,706,G06Q,mike,,howard,1,TX,US
11741538,2007-04-27,706,G06F,richard,a,hennessy,2,TX,US
11746767,2007-05-10,706,G06N,rod,,mancisidor,1,TX,US
11746767,2007-05-10,706,G06N,william,w,chan,4,TX,US
11746767,2007-05-10,706,G06N,charles,r,erickson,2,TX,US
11746767,2007-05-10,706,G06N,ahmed,,gheith,3,TX,US
11754185,2007-05-25,706,G06F,kong,posh,bhat,1,TX,US
11758666,2007-06-05,706,G06N,gene,p,hamilton,1,TX,US
11762134,2007-06-13,706,G06Q,thomas,d,rosinski,4,TX,US
11769235,2007-06-27,706,G06Q,ann,m,maynard,2,TX,US
11769235,2007-06-27,706,G06Q,william,k,bodin,1,TX,US
11769235,2007-06-27,706,G06Q,derral,c,thorson,3,TX,US
11769365,2007-06-27,706,G06Q,ann,m,maynard,2,TX,US
11769365,2007-06-27,706,G06Q,william,k,bodin,1,TX,US
11769365,2007-06-27,706,G06Q,derral,c,thorson,3,TX,US
11769379,2007-06-27,706,G06Q,william,k,bodin,1,TX,US
11769379,2007-06-27,706,G06Q,derral,c,thorson,3,TX,US
11769379,2007-06-27,706,G06Q,ann,m,maynard,2,TX,US
11769391,2007-06-27,706,G11B,derral,c,thorson,3,TX,US
11769391,2007-06-27,706,G11B,ann,m,maynard,2,TX,US
11769391,2007-06-27,706,G11B,william,k,bodin,1,TX,US
11783683,2007-04-11,706,G06N,shounak,,roychowdhury,1,TX,US
11789917,2007-04-26,706,G06N,darrin,,taylor,1,TX,US
11789917,2007-04-26,706,G06N,lee,,alford,2,TX,US
11829426,2007-07-27,706,H04L,gregory,robert,leitheiser,1,TX,US
11856781,2007-09-18,706,G06F,syed,babar,irfan,2,TX,US
11857714,2007-09-19,706,G06Q,robert,j,torres,1,TX,US
11871156,2007-10-12,706,E21B,neil,,de guzman,2,TX,US
11871156,2007-10-12,706,E21B,donald,k,steinman,4,TX,US
11886171,2007-09-10,706,G01V,dmitriy,,pavlov,2,TX,US
11886171,2007-09-10,706,G01V,richard,t,houck,1,TX,US
11926410,2007-10-29,706,H04L,bhargavaram,b,gade,4,TX,US
11928186,2007-10-30,706,G05B,patrick,d,noll,3,TX,US
11928186,2007-10-30,706,G05B,michael,e,tay,4,TX,US
11928186,2007-10-30,706,G05B,maina,a,macharia,2,TX,US
11931012,2007-10-31,706,G06N,brian,,janosky,2,TX,US
11931012,2007-10-31,706,G06N,timothy,e,abels,1,TX,US
11934750,2007-11-03,706,G06N,steven,dennis,flinn,1,TX,US
11934750,2007-11-03,706,G06N,naomi,felina,moneypenny,2,TX,US
11948538,2007-11-30,706,H04L,mian,,zhou,1,TX,US
11948538,2007-11-30,706,H04L,sean,kenric,catlett,2,TX,US
11959453,2007-12-18,706,G06F,allison,p,heath,1,TX,US
11959520,2007-12-19,706,G06F,michael,jay,shapiro,8,TX,US
11959520,2007-12-19,706,G06F,louis,bennie,capps,2,TX,US
11959520,2007-12-19,706,G06F,robert,h,bell,1,TX,US
11962486,2007-12-21,706,G06N,paul,,rudolf,1,TX,US
12017048,2008-01-21,706,G06F,lilyana,simeonova,mihalkova,1,TX,US
12023618,2008-01-31,706,G06Q,sreedhara,srinivasulu,narayanaswamy,1,TX,US
12023723,2008-01-31,706,G06Q,sreedhara,srinivasulu,narayanaswamy,1,TX,US
12026589,2008-02-06,706,E21B,joseph,,ayoub,2,TX,US
12027734,2008-02-07,706,G06F,erin,christine,burke,4,TX,US
12027734,2008-02-07,706,G06F,viktors,,bertsis,3,TX,US
12027734,2008-02-07,706,G06F,santhosh,,rao,6,TX,US
12027734,2008-02-07,706,G06F,duc,j,vianncy,7,TX,US
12027734,2008-02-07,706,G06F,peter,wai yee,wong,8,TX,US
12040188,2008-02-29,706,G06F,viktors,,bertsis,3,TX,US
12040188,2008-02-29,706,G06F,peter,wai,wong,8,TX,US
12040188,2008-02-29,706,G06F,duc,j,vianney,7,TX,US
12040188,2008-02-29,706,G06F,santhosh,,rao,6,TX,US
12040188,2008-02-29,706,G06F,erin,christine,burke,4,TX,US
12041389,2008-03-03,706,H04L,hyuk,,cho,3,TX,US
12042434,2008-03-05,706,G06F,michael,,reed,8,TX,US
12042451,2008-03-05,706,G06N,michael,,reed,8,TX,US
12048045,2008-03-13,706,G06N,dingding,,chen,1,TX,US
12048045,2008-03-13,706,G06N,allan,,zhong,2,TX,US
12048045,2008-03-13,706,G06N,syed,,hamid,3,TX,US
12060943,2008-04-02,706,G06F,james,,thatcher,3,TX,US
12069948,2008-02-14,706,G06Q,jesus,,mena,3,TX,US
12074901,2008-03-06,706,G06N,thomas,cecil,minter,1,TX,US
12083282,2009-04-16,706,G01N,marianna,,busch,3,TX,US
12083282,2009-04-16,706,G01N,christopher,b,davis,2,TX,US
12083282,2009-04-16,706,G01N,kenneth,w,busch,1,TX,US
12098526,2008-04-07,706,G06N,peter,,hegeman,1,TX,US
12098526,2008-04-07,706,G06N,chengli,,dong,2,TX,US
12103446,2008-04-15,706,G06F,ellis,robinson,giles,1,TX,US
12103446,2008-04-15,706,G06F,vick,forrest,giles,2,TX,US
12105985,2008-04-18,706,G06N,charles,n,harper,1,TX,US
12107311,2008-04-22,706,G06Q,christopher,j,watkins,1,TX,US
12107311,2008-04-22,706,G06Q,vance,e,rankin,2,TX,US
12107311,2008-04-22,706,G06Q,james,elden,nicholson,3,TX,US
12110846,2008-04-28,706,G06N,jacqueline,hegedus,wilson,4,TX,US
12110846,2008-04-28,706,G06N,denise,marie,genty,1,TX,US
12110846,2008-04-28,706,G06N,shawn,patrick,mullen,2,TX,US
12110846,2008-04-28,706,G06N,bhargavi,bheemreddy,reddy,3,TX,US
12112750,2008-04-30,706,G05B,kadir,,liano,4,TX,US
12112750,2008-04-30,706,G05B,eric,,hartman,3,TX,US
12112750,2008-04-30,706,G05B,edward,,plumer,2,TX,US
12112750,2008-04-30,706,G05B,celso,,axelrud,5,TX,US
12112750,2008-04-30,706,G05B,bijan,,sayyar-rodsari,1,TX,US
12136522,2008-06-10,706,G06F,john,d,reeves,1,TX,US
12136670,2008-06-10,706,G06N,lukas,k,womack,2,TX,US
12136670,2008-06-10,706,G06N,gene,p,hamilton,3,TX,US
12136670,2008-06-10,706,G06N,thomas,a,visel,1,TX,US
12139486,2008-06-15,706,G06N,naomi,felina,moneypenny,2,TX,US
12139486,2008-06-15,706,G06N,steven,dennis,flinn,1,TX,US
12139487,2008-06-15,706,G06N,steven,dennis,flinn,1,TX,US
12139487,2008-06-15,706,G06N,naomi,felina,moneypenny,2,TX,US
12139649,2008-06-16,706,G06Q,john,baxter,rollins,2,TX,US
12146951,2008-06-26,706,G06N,vijaya,,ratnala,7,TX,US
12147106,2008-06-26,706,G06N,carl,l,benner,2,TX,US
12147106,2008-06-26,706,G06N,billy,don,russell,4,TX,US
12147106,2008-06-26,706,G06N,peng,,xu,3,TX,US
12147106,2008-06-26,706,G06N,karthick,,muthu-manivannan,1,TX,US
12163323,2008-06-27,706,H04L,david,l,raymer,3,TX,US
12190418,2008-08-12,706,G06K,syed,,hamid,2,TX,US
12190418,2008-08-12,706,E21B,dingding,,chen,1,TX,US
12190418,2008-08-12,706,G06K,michael,c,dix,3,TX,US
12190418,2008-08-12,706,E21B,michael,c,dix,3,TX,US
12190418,2008-08-12,706,G06K,dingding,,chen,1,TX,US
12190418,2008-08-12,706,E21B,syed,,hamid,2,TX,US
12208551,2008-09-11,706,G06N,david,samuel,friedlander,4,TX,US
12208551,2008-09-11,706,G06N,wesley,kenneth,cobb,2,TX,US
12208551,2008-09-11,706,G06N,gang,,xu,5,TX,US
12208551,2008-09-11,706,G06N,john,eric,eaton,1,TX,US
12208551,2008-09-11,706,G06N,ming-jung,,seow,3,TX,US
12211961,2008-09-17,706,G06F,william,j,tracey,7,TX,US
12235900,2008-09-23,706,G06F,anthony,joseph,nadalin,3,TX,US
12235900,2008-09-23,706,G06F,nataraj,,nagaratnam,2,TX,US
12235900,2008-09-23,706,G06F,sridhar,r,muppidi,1,TX,US
12238773,2008-09-26,706,G05B,john,m,caldwell,2,TX,US
12242670,2008-09-30,706,G06N,brian,kent,stephenson,1,TX,US
12255698,2008-10-22,706,H01L,john,,shriner,3,TX,US
12255698,2008-10-22,706,H01L,hongyu,,yue,2,TX,US
12255698,2008-10-22,706,H01L,hieu,a,lam,1,TX,US
12257894,2008-10-24,706,G06Q,ivan,matthew,milman,2,TX,US
12257894,2008-10-24,706,G06Q,charles,daniel,wolfson,5,TX,US
12261198,2008-10-30,706,E21B,cesar,a,gongora,2,TX,US
12261198,2008-10-30,706,E21B,ganesh,,iyer,3,TX,US
12261198,2008-10-30,706,E21B,david,,mcgriffy,4,TX,US
12261198,2008-10-30,706,E21B,john,,mcneill,5,TX,US
12261198,2008-10-30,706,E21B,donald,f,shafer,6,TX,US
12261198,2008-10-30,706,E21B,david,,wight,8,TX,US
12261198,2008-10-30,706,E21B,michael,l,edwards,1,TX,US
12261198,2008-10-30,706,E21B,chris,,tolleson,7,TX,US
12277680,2008-11-25,706,G06N,donald,r,desota,2,TX,US
12277680,2008-11-25,706,G06N,jason,f,cantin,1,TX,US
12287673,2008-10-10,706,G06F,robert,j,pottorf,3,TX,US
12313920,2008-11-26,706,,jacek,,jarmulak,1,TX,US
12327941,2008-12-04,706,G06Q,gopal,,krishnan,2,TX,US
12327941,2008-12-04,706,G06Q,sanjay,francis,kottaram,3,TX,US
12327941,2008-12-04,706,G06Q,chaitanya,,laxminarayan,1,TX,US
12328569,2008-12-04,706,G06N,john,,donovan,1,TX,US
12336354,2008-12-16,706,G06K,gang,,xu,3,TX,US
12336354,2008-12-16,706,G06K,ming-jung,,seow,2,TX,US
12336354,2008-12-16,706,G06K,wesley,kenneth,cobb,1,TX,US
12337437,2008-12-17,706,G06Q,jose,,rodriguez,4,TX,US
12337437,2008-12-17,706,G06Q,sathish,,sankaran,3,TX,US
12337437,2008-12-17,706,G06Q,luigi,,saputelli,5,TX,US
12337437,2008-12-17,706,G06Q,ankur,,awasthi,6,TX,US
12337437,2008-12-17,706,G06Q,gerardo,,mijares,1,TX,US
12337437,2008-12-17,706,G06Q,michael,,nikolaou,7,TX,US
12347259,2008-12-31,706,G05B,gabrielle,,traugott,2,TX,US
12347259,2008-12-31,706,G05B,m,shane,garonzik,3,TX,US
12347259,2008-12-31,706,G05B,john,,cadick,1,TX,US
12350212,2009-01-07,706,G06N,bob,,caldwell,1,TX,US
12353378,2009-01-14,706,G06Q,katherine,june,pearsall,5,TX,US
12353378,2009-01-14,706,G06Q,carole,a,jannak,2,TX,US
12353378,2009-01-14,706,G06Q,bernadette,marie,wing,6,TX,US
12364442,2009-02-02,706,G06N,chetan,kumar,gupta,1,TX,US
12364442,2009-02-02,706,G06N,song,,wang,3,TX,US
12364442,2009-02-02,706,G06N,abhay,,mehta,2,TX,US
12364697,2009-02-03,706,G06N,steven,b,seida,2,TX,US
12379735,2009-02-27,706,G06K,gregory,d,martin,1,TX,US
12398277,2009-03-05,706,G06F,howard,c,choe,1,TX,US
12414372,2009-03-30,706,G09B,sarah,vijoya white,eagle,2,TX,US
12414372,2009-03-30,706,G09B,keith,raymond,walker,4,TX,US
12414372,2009-03-30,706,G09B,danny,yen-fu,chen,1,TX,US
12414372,2009-03-30,706,G09B,fabian,f,morgan,3,TX,US
12418119,2009-04-03,706,G06Q,christopher,,collard,1,TX,US
12420641,2009-04-08,706,G06N,gregory,p,fitzpatrick,2,TX,US
12420641,2009-04-08,706,G06N,tsz,s,cheng,1,TX,US
12438902,2009-02-25,706,G01V,chunbao,,xu,4,TX,US
12438902,2009-02-25,706,G01V,chung-king,,chan,1,TX,US
12438902,2009-02-25,706,G01V,albert,ronald,masters,3,TX,US
12455709,2009-06-05,706,G06N,jenny,p,chen,2,TX,US
12455709,2009-06-05,706,G06N,thomas,c h,chen,1,TX,US
12472820,2009-05-27,706,G06F,gary,r,frost,1,TX,US
12474068,2009-05-28,706,B25J,craig,m,corcoran,3,TX,US
12474068,2009-05-28,706,B25J,frank,noble,permenter,2,TX,US
12474068,2009-05-28,706,B25J,robert,,platt,1,TX,US
12475485,2009-05-30,706,H04W,habib,,madani,1,TX,US
12479227,2009-06-05,706,G06Q,ed,,bridgman,1,TX,US
12479271,2009-06-05,706,G06F,peter,a,coldicott,1,TX,US
12479271,2009-06-05,706,G06F,mei,y,selvage,3,TX,US
12487839,2009-06-19,706,G06N,roderic,w,paulk,1,TX,US
12487839,2009-06-19,706,G06N,donald,r,kretz,2,TX,US
12487839,2009-06-19,706,G06N,cody,w,mahan,4,TX,US
12487839,2009-06-19,706,G06N,john,t,crews,3,TX,US
12491448,2009-06-25,706,G06Q,steven,,jowers,2,TX,US
12495621,2009-06-30,706,G06N,scott,,sullivan,5,TX,US
12495621,2009-06-30,706,G06N,lachlan,,orr,3,TX,US
12500702,2009-07-10,706,G06N,larry,,avery,1,TX,US
12504572,2009-07-16,706,G06N,thomas,a,visel,1,TX,US
12504575,2009-07-16,706,G06N,thomas,a,visel,1,TX,US
12504581,2009-07-16,706,G06N,thomas,a,visel,1,TX,US
12505224,2009-07-17,706,G06K,wayne,d,roth,1,TX,US
12505292,2009-07-17,706,G06F,ilya,,mishev,1,TX,US
12531946,2009-09-18,706,G05B,arthur,karl,kordon,2,TX,US
12537433,2009-08-07,706,G06N,robert,a,butler,2,TX,US
12537433,2009-08-07,706,G06N,donald,r,kretz,1,TX,US
12540735,2009-08-13,706,G06F,hung-tack,,kwan,2,TX,US
12540735,2009-08-13,706,G06F,janki,y,vora,3,TX,US
12540735,2009-08-13,706,G06F,barbara,s,guzak,1,TX,US
12549755,2009-08-28,706,G06N,bohumil,vaclav,kral,1,TX,US
12549755,2009-08-28,706,G06N,david,jack,sandell,2,TX,US
12552011,2009-09-01,706,G06K,shounak,,roychowdhury,1,TX,US
12561579,2009-09-17,706,G01F,keith,r,coggins,1,TX,US
12563778,2009-09-21,706,G06Q,dennis,,wood,3,TX,US
12563778,2009-09-21,706,G06Q,steven,g,miller,1,TX,US
12563778,2009-09-21,706,G06Q,lance,w,wilborn,2,TX,US
12569695,2009-09-29,706,G06N,jonathan,,vorce,2,TX,US
12569695,2009-09-29,706,G06N,thomas,a,visel,1,TX,US
12576176,2009-10-08,706,G06N,ryan,,golden,2,TX,US
12578395,2009-10-13,706,G06N,mark,,sullivan,6,TX,US
12605635,2009-10-26,706,G06Q,peter,a,coldicott,1,TX,US
12614525,2009-11-09,706,G06N,brian,patrick,byrne,1,TX,US
12616639,2009-11-11,706,G06Q,james,thomas,hudson,1,TX,US
12645317,2009-12-22,706,G06N,thomas,a,visel,1,TX,US
12647964,2009-12-28,706,G06F,john,p,patoskie,1,TX,US
12648959,2009-12-29,706,G06N,jason,f,cantin,1,TX,US
12649064,2009-12-29,706,G06N,jinwoo,,choi,2,TX,US
12649064,2009-12-29,706,G06N,bhyrav,m,mutnury,3,TX,US
12649064,2009-12-29,706,G06N,moises,,cases,1,TX,US
12650974,2009-12-31,706,G06F,irgelkha,,mejia,2,TX,US
12650974,2009-12-31,706,G06F,oriana,j,love,1,TX,US
12650974,2009-12-31,706,G06F,anderson,e,wolfe,4,TX,US
12684861,2010-01-08,706,G06Q,joel,,crisp,5,TX,US
12714753,2010-03-01,706,G06N,robert,r,hauser,1,TX,US
12716084,2010-03-02,706,G06F,james,h,stephens,1,TX,US
12718376,2010-03-05,706,G06Q,randy,l,menefee,2,TX,US
12723621,2010-03-12,706,G06F,mark,david,mclaughlin,2,TX,US
12723621,2010-03-12,706,G06F,mike,conrad,duron,1,TX,US
12723621,2010-03-12,706,G06F,james,earl,smith,3,TX,US
12732301,2010-03-26,706,E21B,arifin,,purwanto,1,TX,US
12732301,2010-03-26,706,E21B,david,p,moran,2,TX,US
12732301,2010-03-26,706,E21B,lei,,yan,3,TX,US
12748262,2010-03-26,706,G06N,timothy,allen,margheim,3,TX,US
12748262,2010-03-26,706,G06N,jennifer,,seale,1,TX,US
12748262,2010-03-26,706,G06N,hannah,,lindsley,2,TX,US
12781497,2010-05-17,706,G06N,cheranellore,,vasudevan,1,TX,US
12787428,2010-05-26,706,G06K,lili,,qiu,2,TX,US
12787428,2010-05-26,706,G06K,yin,,zhang,1,TX,US
12788476,2010-05-27,706,G06F,vincent,joseph,kowalski,1,TX,US
12817902,2010-06-17,706,G06N,klaus,,truemper,1,TX,US
12818769,2010-06-18,706,G06Q,shadman,,zafar,1,TX,US
12818769,2010-06-18,706,G06Q,brian,f,roberts,3,TX,US
12818769,2010-06-18,706,G06Q,japan,a,mehta,4,TX,US
12818769,2010-06-18,706,G06Q,shahzaib,,zafar,2,TX,US
12825706,2010-06-29,706,G05B,carl,anthony,schweiger,3,TX,US
12825706,2010-06-29,706,G05B,kadir,,liano,1,TX,US
12825706,2010-06-29,706,G05B,bijan,,sayyarrodsari,2,TX,US
12828118,2010-06-30,706,G06N,jason,f,cantin,1,TX,US
12828132,2010-06-30,706,G06N,sameh,s,sharkawi,2,TX,US
12828132,2010-06-30,706,G06N,jason,f,cantin,1,TX,US
12828169,2010-06-30,706,G06N,jason,f,cantin,1,TX,US
12834317,2010-07-12,706,E21B,dustin,r,garvey,2,TX,US
12848899,2010-08-02,706,H04L,gregory,robert,leitheiser,1,TX,US
12864971,2010-07-28,706,G06Q,kevin,c,furman,2,TX,US
12864971,2010-07-28,706,G06Q,vikas,,goel,1,TX,US
12864987,2010-07-28,706,G06Q,kevin,c,furman,2,TX,US
12864987,2010-07-28,706,G06Q,vikas,,goel,1,TX,US
12874821,2010-09-02,706,G06F,ryan,,golden,2,TX,US
12878817,2010-09-09,706,H03H,milind,anil,borkar,1,TX,US
12878817,2010-09-09,706,H03H,fernando,alberto,mujica,2,TX,US
12884150,2010-09-16,706,G06Q,jess,b,kozman,2,TX,US
12884150,2010-09-16,706,G06Q,carol,m,piovesan,1,TX,US
12887965,2010-09-22,706,G06N,abhay,,mehta,3,TX,US
12887965,2010-09-22,706,G06N,song,,wang,1,TX,US
12887965,2010-09-22,706,G06N,chetan,kumar,gupta,2,TX,US
12889639,2010-09-24,706,G06N,carol,,wright,4,TX,US
12889639,2010-09-24,706,G06N,dean,,forrester,1,TX,US
12891123,2010-09-27,706,G06Q,mike,,howard,1,TX,US
12891123,2010-09-27,706,G06Q,boryana,,dimova,2,TX,US
12893958,2010-09-29,706,G06Q,naomi,felina,moneypenny,2,TX,US
12893958,2010-09-29,706,G06Q,steven,dennis,flinn,1,TX,US
12911317,2010-10-25,706,G06Q,colin,,bester,1,TX,US
12914225,2010-10-28,706,G06F,lilyana,simeonova,mihalkova,1,TX,US
12941563,2010-11-08,706,G06N,bradley,t,freese,1,TX,US
12941563,2010-11-08,706,G06N,tom,b,slade,2,TX,US
12941563,2010-11-08,706,G06N,mathews,,thomas,3,TX,US
12947626,2010-11-16,706,H04L,timothy,j,shelton,3,TX,US
12947626,2010-11-16,706,H04L,jerome,g,naifeh,2,TX,US
12947626,2010-11-16,706,H04L,gregory,p,naifeh,1,TX,US
12948850,2010-11-18,706,G06N,robert,h,bell,1,TX,US
